0_0_3_0_5_4_-22_0.05,2132
1_1_3_1_5_8_-3_0.05,2725
0_1_2_1_5_7_-16_0.07,4082
1_1_2_1_5_4_-8_0.09,1765
0_0_1_0_5_9_-20_0.02,2585
1_1_2_0_5_7_-17_0.07,4522
0_0_2_1_5_12_-1_0.09,977
1_0_2_0_5_7_-21_0.09,4390
0_1_1_1_5_9_-18_0.04,2745
1_1_1_0_5_9_-5_0.08,4251
0_0_1_0_5_9_-12_0.04,3202
0_0_1_0_5_9_-12_0.02,1846
1_0_2_0_5_3_-22_0.05,3945
0_0_3_1_5_10_-13_0.06,613
0_0_2_1_5_3_-15_0.02,322
1_1_2_1_5_6_-1_0.09,4274
1_0_3_0_5_5_-20_0.02,4161
0_0_3_1_5_7_-17_0.03,58
0_0_2_0_5_9_-6_0.02,3552
1_0_2_0_5_10_-3_0.07,1903
1_0_2_0_5_7_-1_0.03,1556
0_1_3_1_5_5_-18_0.1,1491
1_0_2_0_5_1_-2_0.03,2607
0_0_1_0_5_9_-3_0.02,1867
0_1_3_0_5_5_-18_0.05,3089
1_1_1_0_5_1_-10_0.03,2431
1_0_3_0_5_3_-23_0.04,2558
1_0_3_0_5_3_-3_0.03,5023
1_1_1_0_5_9_-3_0.03,4149
1_1_1_0_5_9_-3_0.02,3602
0_0_1_0_5_8_-22_0.05,2145
0_0_3_0_5_9_-4_0.02,3829
0_1_2_0_5_7_-1_0.08,4590
0_0_2_0_5_2_-7_0.07,4473
0_0_3_1_5_2_-21_0.06,2072
0_0_3_1_5_7_-16_0.03,887
1_0_1_1_5_6_-6_0.02,2592
0_0_2_0_5_9_-25_0.09,455
1_1_3_0_5_8_-4_0.06,1338
1_0_2_1_5_8_-3_0.09,1462
0_1_3_0_5_10_-15_0.07,4061
0_0_3_0_5_5_-17_0.08,2780
1_0_2_0_5_1_-17_0.02,432
1_0_2_0_5_2_-11_0.1,4152
1_0_2_1_5_8_-3_0.06,2180
0_1_2_0_5_3_-25_0.1,3955
1_1_2_1_5_9_-1_0.02,3448
1_1_2_0_5_1_-2_0.02,2809
0_0_3_1_5_11_-20_0.09,3904
1_1_2_0_5_3_-2_0.08,3151
1_0_3_1_5_11_-15_0.08,4743
0_0_3_0_5_2_-23_0.04,4961
0_1_2_0_5_5_-24_0.04,4135
0_0_2_1_5_5_-16_0.04,1440
1_1_2_0_5_3_-2_0.02,512
1_1_3_0_5_9_-2_0.06,678
1_1_2_1_5_12_-22_0.09,2790
1_0_2_1_5_2_-4_0.09,3900
1_1_3_1_5_12_-22_0.01,2171
1_0_2_0_5_1_-22_0.01,2501
0_0_3_1_5_11_-19_0.07,3219
1_1_2_1_5_12_-22_0.01,337
0_1_3_0_5_5_-25_0.07,899
1_1_1_0_5_6_-11_0.01,752
1_1_1_0_5_3_-7_0.01,1250
0_0_2_0_5_9_-21_0.08,110
1_1_2_1_5_12_-22_0.06,4527
1_1_2_1_5_12_-22_0.07,387
0_0_3_0_5_9_-10_0.09,2507
1_1_2_1_5_5_-11_0.08,4211
0_0_3_0_5_7_-4_0.08,963
1_1_1_1_5_12_-3_0.04,2177
0_0_3_1_5_1_-16_0.05,4780
1_0_1_1_5_5_-10_0.1,2511
1_1_1_1_5_12_-3_0.02,3140
0_1_3_0_5_9_-12_0.03,3974
0_0_2_0_5_10_-17_0.02,4486
1_1_3_1_5_3_-11_0.07,3488
1_1_2_1_5_3_-18_0.06,2754
0_0_3_0_5_8_-16_0.08,3792
0_1_2_1_5_9_-17_0.02,964
0_1_1_0_5_1_-8_0.08,4699
1_0_3_0_5_11_-4_0.06,1351
1_0_3_0_5_6_-4_0.02,1386
1_0_2_1_5_1_-7_0.1,4993
0_0_1_1_5_9_-1_0.08,2134
0_0_2_0_5_11_-12_0.04,4946
1_1_1_0_5_11_-25_0.09,3361
1_0_2_0_5_1_-22_0.08,4756
1_1_1_1_5_1_-9_0.09,1571
0_1_2_0_5_2_-1_0.1,3789
1_0_1_1_5_11_-15_0.05,2583
0_1_3_1_5_1_-23_0.08,1906
0_1_3_1_5_8_-3_0.07,2628
1_0_3_0_5_10_-25_0.03,4631
1_0_1_1_5_11_-15_0.03,660
1_0_1_1_5_4_-5_0.06,4482
0_1_2_0_5_3_-16_0.07,233
1_1_2_0_5_8_-21_0.09,1490
0_1_2_0_5_3_-16_0.02,712
1_0_1_1_5_11_-15_0.08,1890
1_1_2_0_5_8_-15_0.04,2032
1_1_3_0_5_6_-11_0.03,1377
0_1_1_0_5_8_-25_0.08,231
1_0_3_1_5_9_-7_0.01,1135
0_0_3_1_5_10_-24_0.09,469
1_1_1_1_5_6_-1_0.1,3720
0_0_1_0_5_8_-15_0.1,3441
0_0_2_0_5_4_-14_0.04,3372
0_1_2_1_5_12_-14_0.05,2036
0_0_2_1_5_7_-10_0.06,3836
0_1_2_1_5_4_-2_0.09,90
1_0_3_1_5_11_-6_0.09,213
0_1_3_0_5_12_-21_0.02,3034
1_1_1_1_5_1_-21_0.1,4499
0_0_2_1_5_7_-22_0.05,2028
0_1_3_1_5_12_-4_0.1,449
1_1_3_1_5_7_-19_0.06,2047
0_1_2_1_5_5_-17_0.01,2463
1_1_2_1_5_12_-10_0.07,4476
1_1_1_1_5_6_-21_0.09,1677
1_0_2_1_5_6_-14_0.06,3413
1_1_2_1_5_4_-15_0.07,4256
1_0_3_0_5_11_-21_0.03,3429
0_0_1_1_5_5_-6_0.09,2443
0_0_2_1_5_5_-17_0.06,3810
1_1_3_1_5_5_-20_0.07,4712
0_0_2_1_5_5_-17_0.03,514
0_1_2_1_5_11_-25_0.04,974
0_1_2_1_5_11_-25_0.07,919
0_1_1_0_5_4_-5_0.06,4693
1_0_1_1_5_8_-19_0.02,2605
0_0_1_1_5_6_-16_0.1,1026
0_1_1_0_5_2_-6_0.06,3881
1_1_3_1_5_7_-1_0.05,2621
0_0_2_1_5_11_-24_0.04,3109
0_0_1_0_5_4_-13_0.08,3980
1_1_1_0_5_12_-9_0.03,1766
0_1_2_1_5_4_-2_0.06,1372
1_0_2_1_5_4_-17_0.05,3692
1_0_1_0_5_6_-11_0.06,3309
1_1_1_0_5_9_-12_0.1,211
1_1_3_1_5_7_-1_0.09,11
0_1_2_0_5_9_-21_0.05,1357
0_0_3_0_5_1_-10_0.03,3818
0_1_1_1_5_12_-10_0.04,1197
0_0_2_0_5_8_-9_0.02,3808
0_0_1_1_5_1_-14_0.05,2570
1_0_1_1_5_12_-17_0.09,423
0_0_1_1_5_7_-5_0.07,3373
1_0_1_1_5_12_-17_0.04,2298
1_1_3_0_5_5_-3_0.04,908
1_1_1_1_5_5_-2_0.08,530
1_1_3_1_5_8_-20_0.09,2623
0_0_1_0_5_11_-24_0.03,1977
1_0_3_0_5_2_-10_0.03,4930
1_0_3_1_5_11_-2_0.04,4638
0_0_3_0_5_4_-18_0.1,4455
1_0_3_0_5_8_-25_0.07,3188
1_0_3_1_5_11_-2_0.09,1813
1_1_3_1_5_8_-20_0.05,2969
1_1_3_1_5_8_-20_0.04,2230
0_0_2_1_5_6_-15_0.02,2499
0_0_3_1_5_10_-22_0.1,1740
0_0_2_0_5_11_-8_0.09,1648
1_0_1_1_5_7_-4_0.07,4339
1_1_2_0_5_2_-10_0.06,2744
0_0_2_1_5_1_-11_0.06,2736
1_0_1_1_5_7_-23_0.05,3517
1_1_1_0_5_11_-9_0.08,141
1_1_1_0_5_7_-25_0.03,2426
1_1_2_1_5_3_-15_0.09,1572
1_1_1_0_5_2_-4_0.06,3538
0_0_1_0_5_9_-22_0.09,138
1_1_2_1_5_3_-15_0.08,826
1_1_3_1_5_5_-9_0.02,1153
0_0_3_0_5_5_-2_0.04,3637
1_0_1_1_5_6_-11_0.08,3289
0_1_1_0_5_12_-3_0.02,4338
1_1_3_1_5_10_-22_0.07,3340
1_1_2_1_5_3_-5_0.1,1631
1_1_2_1_5_2_-11_0.02,4686
0_1_3_0_5_4_-11_0.1,2425
0_1_3_1_5_1_-24_0.01,2293
0_1_2_0_5_10_-24_0.05,890
0_0_3_1_5_1_-8_0.08,4842
1_1_1_0_5_1_-5_0.05,3875
1_0_2_0_5_12_-3_0.1,209
0_0_3_0_5_9_-23_0.07,4604
1_1_2_0_5_1_-5_0.06,2332
0_0_2_0_5_12_-7_0.07,1907
0_1_2_0_5_4_-20_0.09,83
1_1_1_0_5_3_-18_0.03,2698
1_0_1_0_5_3_-22_0.1,53
0_1_3_0_5_8_-18_0.03,2535
0_0_1_1_5_5_-2_0.09,3264
0_1_3_1_5_2_-11_0.1,3937
0_1_2_0_5_6_-23_0.04,4969
1_0_3_0_5_10_-14_0.03,2187
1_0_1_0_5_12_-1_0.05,291
1_1_2_1_5_7_-18_0.04,3226
0_1_3_1_5_1_-6_0.02,1727
1_1_2_1_5_7_-18_0.06,2989
0_0_1_0_5_7_-6_0.05,4472
1_1_2_0_5_8_-24_0.08,4401
1_0_1_1_5_3_-3_0.09,990
0_1_1_1_5_11_-9_0.02,1544
1_0_3_1_5_2_-7_0.06,4708
0_1_1_1_5_11_-9_0.06,1374
1_0_3_1_5_2_-7_0.04,3698
1_1_1_1_5_1_-14_0.04,4478
0_1_1_0_5_4_-12_0.03,2003
0_0_1_1_5_6_-20_0.03,4022
0_0_1_1_5_6_-20_0.02,1692
1_0_2_1_5_11_-25_0.02,4267
0_1_2_1_5_7_-1_0.01,2422
1_0_2_1_5_5_-9_0.08,301
0_1_2_1_5_12_-10_0.08,3254
1_0_1_0_5_7_-25_0.03,3025
1_0_2_1_5_5_-9_0.05,35
1_1_2_0_5_5_-11_0.06,839
1_1_3_0_5_10_-24_0.02,3914
0_0_3_1_5_3_-11_0.02,677
1_0_2_1_5_2_-16_0.02,1659
0_0_3_1_5_9_-15_0.09,3173
0_0_2_1_5_8_-22_0.08,2706
1_1_1_1_5_11_-14_0.05,2827
1_1_3_0_5_3_-17_0.05,853
0_1_3_1_5_6_-5_0.01,2420
1_1_2_1_5_3_-24_0.04,556
0_1_3_1_5_8_-14_0.04,3326
0_1_3_1_5_6_-5_0.06,2440
1_1_3_0_5_3_-17_0.02,3276
1_0_3_0_5_5_-19_0.08,3870
1_0_1_0_5_3_-25_0.09,4127
0_1_1_1_5_3_-25_0.07,2573
0_1_3_1_5_11_-19_0.05,4465
0_0_1_0_5_9_-16_0.02,238
0_0_2_0_5_4_-13_0.09,115
1_0_3_1_5_12_-16_0.07,4909
1_1_3_0_5_6_-21_0.04,4984
0_0_1_1_5_7_-9_0.07,2759
1_1_1_1_5_6_-18_0.05,85
0_0_3_1_5_7_-7_0.04,2711
0_0_2_1_5_5_-11_0.06,4168
0_1_1_0_5_6_-7_0.05,3409
1_1_2_0_5_6_-11_0.06,1527
0_1_1_0_5_6_-7_0.07,1714
1_0_3_0_5_11_-11_0.09,3582
1_1_3_0_5_5_-1_0.07,3086
1_1_3_0_5_7_-17_0.04,4362
1_1_1_0_5_3_-13_0.06,1251
0_1_1_0_5_9_-24_0.08,2495
0_1_2_0_5_9_-18_0.08,3338
0_0_3_1_5_12_-8_0.1,1366
1_1_3_0_5_1_-17_0.02,3580
1_0_1_0_5_9_-6_0.05,2261
0_1_2_0_5_9_-18_0.03,1398
0_1_1_1_5_11_-18_0.03,3889
1_1_1_0_5_2_-9_0.05,1411
0_0_3_1_5_10_-17_0.07,358
0_1_1_0_5_5_-22_0.07,3629
0_0_1_0_5_4_-8_0.04,4545
1_1_2_1_5_12_-6_0.03,4014
0_1_1_0_5_10_-10_0.06,4959
1_0_1_0_5_8_-22_0.03,4810
0_1_3_1_5_3_-6_0.08,109
1_0_2_0_5_6_-14_0.01,4879
1_1_1_0_5_8_-8_0.09,3649
1_0_2_0_5_6_-14_0.05,917
1_0_2_0_5_6_-14_0.04,2877
1_1_3_0_5_7_-8_0.02,4246
0_0_1_1_5_2_-1_0.02,1632
0_1_2_0_5_8_-6_0.04,3103
0_0_3_1_5_2_-11_0.04,2199
1_0_1_1_5_2_-23_0.01,4815
1_1_3_1_5_5_-25_0.03,3574
1_0_1_0_5_8_-14_0.09,1670
0_1_2_1_5_10_-8_0.08,399
1_1_3_0_5_7_-7_0.06,3711
0_1_1_1_5_10_-19_0.09,468
0_0_3_0_5_2_-6_0.03,3080
1_1_3_1_5_8_-19_0.07,1520
0_0_2_1_5_2_-22_0.07,4064
1_1_3_1_5_7_-20_0.08,1025
1_0_2_1_5_11_-2_0.09,2866
0_1_3_1_5_12_-24_0.05,2218
1_0_2_1_5_10_-10_0.08,4032
1_0_1_1_5_11_-8_0.05,2653
0_1_3_0_5_5_-22_0.07,112
0_0_2_0_5_7_-25_0.09,2577
0_0_2_0_5_3_-12_0.02,1826
1_0_1_0_5_1_-7_0.06,1993
0_0_2_1_5_6_-5_0.01,4013
1_0_3_1_5_6_-25_0.05,232
0_0_1_0_5_2_-13_0.03,19
0_1_3_0_5_2_-22_0.09,2683
1_1_2_1_5_8_-6_0.09,4920
0_1_3_1_5_8_-3_0.02,2752
1_0_2_1_5_2_-21_0.03,1987
1_1_1_0_5_7_-13_0.07,2994
1_1_2_0_5_5_-2_0.03,569
1_1_2_1_5_9_-9_0.02,1139
1_0_3_1_5_6_-25_0.09,3161
0_0_3_1_5_2_-18_0.05,2222
1_0_3_0_5_9_-13_0.07,3387
0_1_2_1_5_11_-3_0.05,1165
1_0_3_0_5_10_-1_0.09,2964
0_0_1_1_5_1_-20_0.04,1395
1_0_1_0_5_10_-24_0.05,1210
1_1_1_1_5_5_-2_0.06,1163
1_1_2_1_5_12_-16_0.07,3647
1_1_3_1_5_3_-1_0.02,3589
0_1_2_0_5_4_-18_0.07,4342
1_0_1_1_5_8_-20_0.03,5004
0_0_1_1_5_10_-25_0.06,2753
0_0_1_0_5_3_-7_0.04,1115
1_0_3_0_5_4_-24_0.05,3890
1_0_1_1_5_9_-9_0.1,1058
0_1_3_0_5_8_-18_0.04,1122
1_0_2_1_5_12_-11_0.06,4093
0_0_2_0_5_1_-3_0.01,4572
1_0_1_1_5_3_-16_0.03,3764
1_0_3_1_5_9_-13_0.03,4457
0_1_3_0_5_2_-10_0.02,2014
0_0_3_1_5_2_-12_0.09,717
0_0_1_0_5_1_-1_0.03,5006
0_0_2_1_5_8_-5_0.08,2484
0_1_3_0_5_8_-21_0.08,2061
1_1_1_1_5_2_-18_0.09,2530
1_0_2_0_5_11_-14_0.08,788
0_0_3_0_5_4_-10_0.1,3197
0_0_2_1_5_9_-25_0.08,1733
1_0_2_0_5_12_-20_0.06,4669
1_1_2_1_5_11_-7_0.09,1615
1_1_3_1_5_7_-24_0.03,2912
0_0_2_0_5_10_-24_0.09,5014
1_1_3_1_5_7_-24_0.07,612
0_1_3_0_5_11_-20_0.03,2105
0_1_3_0_5_8_-15_0.08,2324
0_0_2_0_5_2_-25_0.1,3567
1_1_3_1_5_8_-6_0.1,2578
0_0_3_0_5_11_-13_0.04,1413
1_0_1_0_5_5_-10_0.05,207
0_0_3_0_5_8_-11_0.02,3641
1_1_3_0_5_1_-16_0.1,2239
0_0_3_0_5_7_-8_0.01,2892
1_1_3_1_5_7_-24_0.1,5000
0_0_2_0_5_12_-11_0.07,4777
0_1_3_0_5_10_-20_0.04,4231
0_1_2_1_5_3_-10_0.08,650
0_0_2_1_5_1_-3_0.09,1489
1_0_2_1_5_9_-20_0.08,4940
0_0_2_0_5_5_-20_0.06,2824
1_0_2_1_5_5_-2_0.06,4797
0_1_2_0_5_7_-8_0.08,1871
0_1_2_0_5_7_-8_0.09,500
0_0_2_1_5_1_-3_0.01,1976
0_1_2_1_5_4_-23_0.06,2669
0_1_2_1_5_9_-11_0.09,979
1_0_2_0_5_1_-19_0.06,2522
0_0_1_1_5_4_-9_0.07,4372
0_1_1_1_5_7_-12_0.03,4017
1_0_1_0_5_7_-21_0.06,3076
0_0_3_1_5_6_-6_0.05,3481
0_1_2_1_5_8_-23_0.07,3678
0_0_1_1_5_8_-4_0.06,1301
0_0_1_1_5_8_-4_0.05,3787
1_0_1_1_5_1_-4_0.02,2533
0_0_1_0_5_2_-13_0.05,3036
1_0_3_1_5_2_-19_0.03,1132
1_1_2_0_5_2_-11_0.02,4295
0_0_1_0_5_12_-23_0.01,1498
1_1_2_1_5_12_-18_0.1,3207
0_0_3_1_5_4_-18_0.06,3605
1_1_3_1_5_1_-1_0.07,4958
0_1_3_0_5_9_-20_0.03,3496
0_1_3_1_5_9_-9_0.03,4623
0_0_1_0_5_1_-1_0.04,4134
1_1_2_1_5_6_-24_0.08,3512
0_1_3_1_5_6_-20_0.05,2820
1_0_1_1_5_3_-12_0.1,3442
0_1_3_1_5_6_-20_0.07,84
1_0_1_0_5_10_-3_0.09,2557
0_0_3_0_5_2_-1_0.07,3395
0_0_3_0_5_2_-1_0.08,1495
1_1_1_1_5_11_-23_0.04,3182
1_1_2_1_5_6_-24_0.02,1452
0_1_1_0_5_5_-15_0.05,2157
1_1_3_1_5_2_-20_0.05,3494
0_0_2_1_5_12_-17_0.03,691
0_0_3_0_5_11_-13_0.07,4036
1_1_1_1_5_6_-17_0.1,843
1_0_3_1_5_10_-22_0.02,4479
1_0_3_1_5_1_-23_0.01,1667
0_1_2_0_5_4_-14_0.07,3681
1_0_1_0_5_9_-1_0.08,1317
1_0_1_0_5_9_-1_0.09,4360
0_1_2_0_5_4_-14_0.03,3157
0_0_3_1_5_11_-15_0.02,4216
1_0_2_0_5_12_-15_0.07,4302
1_1_2_1_5_11_-8_0.08,1769
1_1_3_1_5_8_-18_0.09,4020
1_1_1_1_5_3_-15_0.02,3311
1_0_2_0_5_6_-18_0.02,431
0_0_1_0_5_4_-23_0.01,1968
0_1_3_1_5_11_-21_0.09,3295
1_1_2_0_5_11_-5_0.04,1134
0_0_1_0_5_4_-23_0.02,1728
1_1_3_1_5_12_-22_0.02,3465
1_0_2_0_5_10_-9_0.09,668
1_0_2_0_5_1_-9_0.08,3469
1_0_1_1_5_9_-18_0.08,1971
1_0_2_1_5_9_-12_0.05,1190
0_0_3_1_5_11_-7_0.03,649
1_0_3_0_5_2_-4_0.1,2680
0_0_3_1_5_7_-20_0.08,3047
1_0_2_1_5_9_-8_0.03,1105
0_1_1_0_5_2_-20_0.06,3316
1_1_1_1_5_12_-22_0.02,4276
0_1_2_1_5_9_-10_0.03,4936
1_0_1_0_5_6_-2_0.06,2092
0_0_2_0_5_9_-1_0.08,2743
1_0_2_0_5_5_-7_0.09,4445
1_1_2_1_5_10_-22_0.04,995
0_0_3_0_5_1_-14_0.07,2424
1_1_3_0_5_10_-4_0.07,2782
1_0_3_1_5_12_-25_0.01,3092
0_1_2_0_5_1_-16_0.1,4674
0_0_1_1_5_5_-7_0.05,2130
0_1_1_1_5_10_-11_0.06,3250
0_0_3_1_5_6_-25_0.01,1540
0_0_2_0_5_9_-1_0.04,3577
1_0_1_1_5_4_-22_0.04,4847
1_1_3_1_5_2_-14_0.07,720
1_0_1_1_5_12_-1_0.08,2990
1_1_1_0_5_7_-14_0.1,4820
1_0_3_1_5_1_-5_0.04,4097
1_1_3_1_5_1_-9_0.07,3910
1_0_2_1_5_11_-23_0.07,893
1_1_2_1_5_3_-12_0.09,552
0_1_3_0_5_4_-15_0.08,1602
0_0_1_0_5_8_-2_0.01,148
0_1_3_0_5_2_-9_0.02,4568
0_0_2_1_5_5_-4_0.1,900
1_1_2_0_5_6_-9_0.06,962
0_1_3_0_5_1_-19_0.06,524
0_0_1_0_5_1_-25_0.05,2825
0_1_3_0_5_5_-11_0.08,3564
0_1_3_1_5_12_-11_0.09,3994
0_0_2_1_5_6_-3_0.05,4651
1_0_3_1_5_11_-22_0.07,456
1_0_2_1_5_1_-9_0.03,3009
0_1_1_1_5_9_-23_0.02,3192
0_1_2_0_5_2_-3_0.03,4326
0_1_3_0_5_8_-24_0.04,4361
0_1_3_0_5_4_-13_0.06,2503
1_1_2_1_5_1_-15_0.03,1654
1_1_3_1_5_9_-20_0.09,2795
1_0_3_0_5_3_-16_0.01,913
0_0_2_0_5_11_-20_0.03,479
1_1_2_0_5_12_-20_0.04,1508
1_0_1_1_5_3_-16_0.1,2392
1_0_1_1_5_7_-1_0.06,728
1_0_1_1_5_7_-1_0.04,980
1_0_2_1_5_7_-3_0.05,2244
0_0_3_1_5_4_-12_0.01,3814
1_0_2_1_5_7_-15_0.04,1140
0_1_1_1_5_7_-1_0.07,3625
1_0_1_0_5_2_-12_0.06,2489
0_1_3_0_5_10_-5_0.07,3499
0_0_1_0_5_10_-6_0.09,227
0_0_2_1_5_4_-18_0.08,3877
1_0_2_1_5_5_-2_0.03,2258
1_1_2_0_5_11_-17_0.01,3477
1_0_3_1_5_1_-22_0.1,1047
0_1_2_0_5_12_-2_0.06,4642
1_0_2_0_5_1_-23_0.02,4845
1_1_3_0_5_11_-13_0.02,4105
0_1_3_1_5_11_-20_0.07,3077
0_1_2_0_5_7_-5_0.1,2981
0_1_2_1_5_3_-7_0.09,1253
1_0_2_1_5_5_-2_0.01,1674
1_0_2_0_5_4_-19_0.04,817
1_0_2_0_5_4_-19_0.09,2584
0_1_3_1_5_6_-10_0.03,4822
1_0_3_0_5_11_-9_0.03,1949
0_0_1_0_5_1_-13_0.02,2498
1_1_3_0_5_2_-22_0.1,3876
1_0_3_1_5_12_-21_0.02,2347
1_1_1_0_5_1_-3_0.1,2452
1_1_1_0_5_9_-17_0.1,4826
0_0_2_1_5_1_-15_0.03,2832
0_0_3_1_5_4_-12_0.08,3895
1_1_3_0_5_4_-2_0.05,1474
0_1_2_0_5_8_-24_0.04,1509
1_1_1_0_5_10_-20_0.09,1155
0_1_3_1_5_12_-6_0.06,2603
0_0_3_1_5_4_-25_0.08,2312
0_1_2_0_5_12_-23_0.07,66
0_0_3_0_5_12_-5_0.03,4992
0_1_1_1_5_3_-21_0.06,3536
1_0_3_1_5_7_-24_0.02,522
0_0_2_1_5_7_-6_0.1,4044
0_1_1_1_5_3_-21_0.05,1349
0_1_1_1_5_3_-21_0.02,592
0_1_2_0_5_9_-7_0.04,1974
1_0_1_0_5_11_-8_0.05,877
0_0_3_1_5_4_-25_0.05,2475
0_1_2_1_5_2_-21_0.06,4884
1_1_3_0_5_9_-6_0.08,4109
1_0_3_1_5_12_-10_0.03,3793
0_0_3_0_5_9_-7_0.05,240
1_0_1_0_5_8_-17_0.04,4131
1_0_1_0_5_8_-17_0.07,1
1_1_1_1_5_12_-23_0.05,311
1_0_2_1_5_10_-22_0.1,786
1_0_2_1_5_7_-24_0.05,701
0_1_1_1_5_2_-16_0.04,2852
0_0_3_1_5_4_-22_0.03,3628
0_1_2_0_5_2_-14_0.07,573
0_0_2_0_5_4_-17_0.05,457
1_0_1_1_5_3_-25_0.09,4469
0_0_3_1_5_6_-7_0.02,413
0_0_2_0_5_4_-17_0.01,1521
0_0_1_0_5_5_-15_0.02,408
1_1_1_0_5_3_-3_0.09,4648
1_1_3_0_5_2_-7_0.03,4068
0_1_1_1_5_3_-13_0.05,4974
0_0_3_1_5_4_-17_0.02,1656
1_1_3_0_5_2_-7_0.04,1463
1_1_2_0_5_10_-1_0.08,1169
1_1_3_0_5_11_-18_0.09,3193
1_0_3_0_5_1_-15_0.09,127
1_0_3_0_5_6_-16_0.04,3913
1_0_2_1_5_2_-25_0.02,2747
1_0_2_0_5_2_-22_0.09,805
1_0_3_1_5_7_-7_0.02,1133
1_0_2_1_5_10_-12_0.07,4906
1_1_1_0_5_7_-5_0.03,1306
0_0_2_0_5_6_-8_0.03,169
1_0_1_0_5_7_-14_0.1,2829
1_1_2_1_5_11_-17_0.04,459
0_0_2_1_5_7_-16_0.06,2488
0_1_2_1_5_1_-3_0.05,3710
0_0_3_0_5_12_-9_0.02,2611
1_0_2_1_5_5_-8_0.07,1885
0_1_2_0_5_11_-19_0.08,2468
1_1_3_1_5_1_-13_0.09,1458
0_0_2_1_5_2_-18_0.04,3968
0_0_3_1_5_6_-4_0.05,335
0_1_1_0_5_12_-25_0.08,5034
0_0_2_1_5_3_-25_0.04,187
1_1_2_0_5_11_-21_0.03,1226
1_0_2_0_5_9_-24_0.04,2464
0_0_3_0_5_5_-7_0.09,2438
1_1_2_0_5_3_-21_0.05,2391
1_1_2_0_5_3_-21_0.03,4430
0_1_1_1_5_7_-2_0.03,2677
1_1_2_0_5_1_-24_0.04,3925
1_1_1_0_5_6_-19_0.09,4518
0_1_3_1_5_11_-7_0.09,2676
0_0_2_1_5_7_-12_0.08,1784
0_1_1_1_5_1_-16_0.05,4861
0_0_3_0_5_2_-3_0.06,2699
1_0_1_1_5_2_-14_0.03,4284
1_0_2_0_5_7_-9_0.07,4120
0_0_1_0_5_4_-11_0.04,1567
1_1_1_1_5_1_-19_0.01,1789
0_0_1_1_5_3_-3_0.02,3612
1_1_1_1_5_1_-19_0.03,3380
0_0_1_0_5_4_-11_0.02,1532
1_0_3_0_5_9_-3_0.05,3048
1_0_2_1_5_7_-1_0.04,1111
1_0_3_1_5_10_-9_0.05,2582
0_0_3_1_5_6_-17_0.05,1737
0_1_1_1_5_2_-17_0.08,3820
0_0_3_1_5_10_-9_0.02,3741
1_1_1_1_5_2_-22_0.1,4838
1_1_3_0_5_1_-1_0.07,1006
0_0_2_1_5_12_-9_0.04,4933
1_1_2_1_5_7_-21_0.02,374
1_0_2_0_5_8_-24_0.01,804
1_0_3_1_5_5_-18_0.06,4421
1_0_2_1_5_6_-2_0.03,4133
1_0_1_1_5_11_-19_0.03,3823
1_1_2_0_5_9_-2_0.04,2398
0_0_1_0_5_3_-25_0.1,2486
1_1_1_0_5_11_-11_0.01,2500
0_1_2_0_5_2_-7_0.08,2000
0_0_3_1_5_6_-13_0.06,359
1_1_2_0_5_7_-10_0.1,2515
1_0_3_0_5_3_-24_0.09,854
0_0_2_0_5_7_-1_0.02,1519
0_0_2_0_5_6_-11_0.1,244
1_0_3_0_5_5_-10_0.09,3756
1_0_3_0_5_5_-10_0.08,2697
1_1_2_1_5_11_-5_0.03,2764
1_0_2_0_5_11_-4_0.03,67
1_0_2_1_5_6_-3_0.04,2190
0_0_1_1_5_8_-18_0.04,2091
0_1_2_0_5_8_-18_0.05,4534
0_0_1_1_5_11_-1_0.07,1553
1_0_1_1_5_1_-18_0.02,3241
1_1_1_1_5_1_-7_0.01,2958
1_0_3_0_5_8_-4_0.04,4136
1_0_2_1_5_6_-2_0.08,3866
1_1_1_1_5_3_-9_0.03,4883
0_0_3_0_5_2_-1_0.02,3839
1_1_3_0_5_6_-19_0.08,544
0_0_3_1_5_11_-16_0.04,3066
1_0_2_0_5_7_-20_0.03,124
1_0_1_0_5_10_-23_0.08,3607
1_0_2_1_5_1_-3_0.1,4718
0_1_1_0_5_9_-17_0.09,2334
0_1_1_0_5_9_-17_0.07,905
0_1_3_1_5_11_-24_0.04,2963
0_1_3_1_5_6_-24_0.05,870
1_1_3_0_5_6_-19_0.07,1258
0_1_3_1_5_3_-11_0.07,2901
1_1_2_1_5_11_-14_0.04,2494
1_1_3_0_5_2_-17_0.07,4697
0_1_2_0_5_7_-3_0.08,597
1_1_2_0_5_9_-21_0.01,3728
0_1_1_0_5_6_-15_0.1,1364
0_0_2_1_5_10_-10_0.02,4903
1_1_3_0_5_3_-24_0.05,1597
1_0_3_0_5_8_-16_0.01,4980
0_1_2_0_5_1_-10_0.02,2412
0_0_2_0_5_10_-16_0.03,4059
1_0_1_1_5_10_-10_0.09,3345
1_1_2_0_5_3_-25_0.05,3901
1_0_2_1_5_12_-5_0.07,973
0_0_2_1_5_4_-21_0.01,1461
0_0_2_1_5_9_-4_0.05,3411
1_1_3_0_5_10_-25_0.09,3634
0_0_2_1_5_10_-3_0.05,2474
0_1_1_1_5_9_-3_0.07,831
0_1_3_1_5_11_-8_0.04,183
1_0_1_0_5_11_-4_0.08,116
1_0_2_1_5_6_-7_0.07,4056
